stage_name,stage_date,stage_length,stage_GC_rank,stage_GC_rider,stage_GC_time,stage_GC_team
Stage 1 (ITT) | Fossacesia Marina - Ortona,06/05,(19.6k),1,EVENEPOEL Remco ,0:21:18,Soudal - Quick Step
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),55,DENZ Nico,2:09:48,BORA - hansgrohe
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),56,HEALY Ben,2:12:27,EF Education-EasyPost
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),57,RICCITELLO Matthew,2:21:27,Israel - Premier Tech
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),58,DOMBROWSKI Joe,2:28:49,Astana Qazaqstan Team
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),59,SCARONI Christian,2:30:29,Astana Qazaqstan Team
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),60,SERRY Pieter,2:30:34,Soudal - Quick Step
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),61,SWIFT Ben,2:32:44,INEOS Grenadiers
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),62,CORT Magnus,2:34:03,EF Education-EasyPost
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),63,MATTHEWS Michael,2:42:01,Team Jayco AlUla
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),64,GABBURO Davide,2:49:30,Green Project-Bardiani CSF-Faizanè
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),65,PASQUALON Andrea,2:52:03,Bahrain - Victorious
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),66,GAVAZZI Francesco,2:52:08,EOLO-Kometa
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),67,CHAMPION Thomas,2:54:47,Cofidis
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),68,GIBBONS Ryan,2:55:44,UAE Team Emirates
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),69,MOLARD Rudy,2:58:54,Groupama - FDJ
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),70,PUCCIO Salvatore,3:03:41,INEOS Grenadiers
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),71,ALBANESE Vincenzo,3:03:53,EOLO-Kometa
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),72,MAYRHOFER Marius,3:04:05,Team DSM
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),73,BERWICK Sebastian,3:06:22,Israel - Premier Tech
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),74,BAUDIN Alex,3:09:10,AG2R Citroën Team
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),75,SÜTTERLIN Jasha,3:14:24,Bahrain - Victorious
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),76,GLOAG Thomas,3:16:19,Jumbo-Visma
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),77,HEPBURN Michael,3:16:33,Team Jayco AlUla
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),78,BOUET Maxime,3:20:18,Team Arkéa Samsic
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),79,MAESTRI Mirco,3:21:00,EOLO-Kometa
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),80,ROJAS José Joaquín,3:21:52,Movistar Team
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),81,BAIS Davide,3:25:36,EOLO-Kometa
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),82,ACKERMANN Pascal,3:28:05,UAE Team Emirates
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),83,TOUMIRE Hugo,3:29:32,Cofidis
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),84,VACEK Karel,3:35:59,Team Corratec - Selle Italia
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),85,SBARAGLI Kristian,3:36:17,Alpecin-Deceuninck
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),86,RIES Michel,3:37:39,Team Arkéa Samsic
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),87,MULUBRHAN Henok,3:44:39,Green Project-Bardiani CSF-Faizanè
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),88,REX Laurenz,3:46:42,Intermarché - Circus - Wanty
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),89,DELETTRE Alexandre,3:48:36,Cofidis
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),90,AFFINI Edoardo,3:51:06,Jumbo-Visma
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),91,LEYSEN Senne,3:51:07,Alpecin-Deceuninck
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),92,GUERNALEC Thibault,3:52:24,Team Arkéa Samsic
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),93,STEWART Jake,3:53:26,Groupama - FDJ
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),94,WILLIAMS Stephen,3:54:28,Israel - Premier Tech
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),95,PÖSTLBERGER Lukas,3:55:58,Team Jayco AlUla
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),96,SEVILLA Diego Pablo,4:02:09,EOLO-Kometa
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),97,KIRSCH Alex,4:05:23,Trek - Segafredo
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),98,BENEDETTI Cesare,4:11:59,BORA - hansgrohe
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),99,STOJNIĆ Veljko,4:13:27,Team Corratec - Selle Italia
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),100,VERGAERDE Otto,4:14:19,Trek - Segafredo
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),101,MARCELLUSI Martin,4:15:22,Green Project-Bardiani CSF-Faizanè
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),102,KONYCHEV Alexander,4:17:40,Team Corratec - Selle Italia
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),103,MILAN Jonathan,4:18:12,Bahrain - Victorious
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),104,MÄRKL Niklas,4:20:40,Team DSM
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),105,KONOVALOVAS Ignatas,4:35:24,Groupama - FDJ
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),106,MAGLI Filippo,4:36:47,Green Project-Bardiani CSF-Faizanè
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),107,MOSCON Gianni,4:39:57,Astana Qazaqstan Team
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),108,KANTER Max,4:41:07,Movistar Team
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),109,STEWART Campbell,4:41:26,Team Jayco AlUla
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),110,HOOLE Daan,4:42:51,Trek - Segafredo
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),111,CONSONNI Simone,4:44:51,Cofidis
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),112,MARIT Arne,4:48:31,Intermarché - Circus - Wanty
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),113,HVIDEBERG Jonas Iversby,4:48:52,Team DSM
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),114,LIENHARD Fabian,4:49:08,Groupama - FDJ
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),115,QUARTERMAN Charlie,4:53:13,Team Corratec - Selle Italia
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),116,GAVIRIA Fernando,4:53:43,Movistar Team
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),117,RIOU Alan,4:54:37,Team Arkéa Samsic
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),118,FIORELLI Filippo,4:54:52,Green Project-Bardiani CSF-Faizanè
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),119,CAVENDISH Mark,4:55:39,Astana Qazaqstan Team
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),120,IACCHI Alessandro,4:57:07,Team Corratec - Selle Italia
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),121,KRIEGER Alexander,4:59:10,Alpecin-Deceuninck
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),122,ARASHIRO Yukiya,5:08:37,Bahrain - Victorious
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),123,TORRES Albert,5:10:06,Movistar Team
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),124,DAINESE Alberto,5:13:32,Team DSM
Stage 19 | Longarone - Tre Cime di Lavaredo,26/05,(183k),125,DALLA VALLE Nicolas,5:16:31,Team Corratec - Selle Italia
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),1,ROGLIČ Primož,82:40:36,Jumbo-Visma
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),2,THOMAS Geraint,0:14,INEOS Grenadiers
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),3,ALMEIDA João,1:15,UAE Team Emirates
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),4,CARUSO Damiano,4:40,Bahrain - Victorious
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),5,PINOT Thibaut,5:43,Groupama - FDJ
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),6,ARENSMAN Thymen,6:05,INEOS Grenadiers
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),7,DUNBAR Eddie,7:30,Team Jayco AlUla
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),8,LEKNESSUND Andreas,7:31,Team DSM
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),9,KÄMNA Lennard,7:46,BORA - hansgrohe
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),10,DE PLUS Laurens,9:08,INEOS Grenadiers
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),11,RUBIO Einer Augusto,10:43,Movistar Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),12,VAN WILDER Ilan,11:58,Soudal - Quick Step
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),13,BUITRAGO Santiago,12:21,Bahrain - Victorious
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),14,KUSS Sepp,13:09,Jumbo-Visma
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),15,PARET-PEINTRE Aurélien,14:13,AG2R Citroën Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),16,ARMIRAIL Bruno,17:16,Groupama - FDJ
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),17,BARGUIL Warren,24:06,Team Arkéa Samsic
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),18,ZANA Filippo,33:22,Team Jayco AlUla
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),19,HAIG Jack,34:46,Bahrain - Victorious
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),20,KONRAD Patrick,37:57,BORA - hansgrohe
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),21,FORTUNATO Lorenzo,38:37,EOLO-Kometa
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),22,GEE Derek,40:54,Israel - Premier Tech
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),23,PRODHOMME Nicolas,46:26,AG2R Citroën Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),24,SÁNCHEZ Luis León,48:03,Astana Qazaqstan Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),25,BOUWMAN Koen,48:15,Jumbo-Visma
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),26,VELASCO Simone,51:15,Astana Qazaqstan Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),27,HUYS Laurens,52:18,Intermarché - Circus - Wanty
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),28,ULISSI Diego,1:02:50,UAE Team Emirates
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),29,MCNULTY Brandon,1:07:43,UAE Team Emirates
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),30,FORMOLO Davide,1:08:58,UAE Team Emirates
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),31,SKUJIŅŠ Toms,1:10:24,Trek - Segafredo
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),32,FRIGO Marco,1:24:36,Israel - Premier Tech
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),33,HESSMANN Michel,1:26:24,Jumbo-Visma
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),34,VINE Jay,1:28:59,UAE Team Emirates
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),35,LASTRA Jonathan,1:29:02,Cofidis
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),36,OOMEN Sam,1:30:51,Jumbo-Visma
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),37,PARET-PEINTRE Valentin,1:31:52,AG2R Citroën Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),38,DENNIS Rohan,1:34:15,Jumbo-Visma
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),39,DE MARCHI Alessandro,1:37:50,Team Jayco AlUla
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),40,JUNGELS Bob,1:37:57,BORA - hansgrohe
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),41,ZAMBANINI Edoardo,1:38:28,Bahrain - Victorious
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),42,TONELLI Alessandro,1:41:48,Green Project-Bardiani CSF-Faizanè
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),43,PRONSKIY Vadim,1:48:31,Astana Qazaqstan Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),44,WARBASSE Larry,1:49:54,AG2R Citroën Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),45,OLDANI Stefano,1:57:09,Alpecin-Deceuninck
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),46,ROTA Lorenzo,1:57:55,Intermarché - Circus - Wanty
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),47,VERONA Carlos,2:02:01,Movistar Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),48,BAIS Mattia,2:04:10,EOLO-Kometa
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),49,BETTIOL Alberto,2:05:06,EF Education-EasyPost
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),50,MOLLEMA Bauke,2:06:47,Trek - Segafredo
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),51,PALZER Anton,2:08:46,BORA - hansgrohe
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),52,BARTA Will,2:10:12,Movistar Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),53,CEPEDA Jefferson Alexander,2:12:16,EF Education-EasyPost
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),54,BIDARD François,2:15:00,Cofidis
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),55,HEALY Ben,2:16:03,EF Education-EasyPost
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),56,DENZ Nico,2:19:44,BORA - hansgrohe
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),57,RICCITELLO Matthew,2:22:57,Israel - Premier Tech
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),58,DOMBROWSKI Joe,2:32:18,Astana Qazaqstan Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),59,SCARONI Christian,2:35:12,Astana Qazaqstan Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),60,SERRY Pieter,2:36:54,Soudal - Quick Step
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),61,SWIFT Ben,2:40:03,INEOS Grenadiers
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),62,CORT Magnus,2:42:22,EF Education-EasyPost
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),63,MATTHEWS Michael,2:45:46,Team Jayco AlUla
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),64,GABBURO Davide,2:56:29,Green Project-Bardiani CSF-Faizanè
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),65,PASQUALON Andrea,2:58:04,Bahrain - Victorious
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),66,CHAMPION Thomas,2:58:14,Cofidis
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),67,GAVAZZI Francesco,2:59:09,EOLO-Kometa
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),68,GIBBONS Ryan,3:01:25,UAE Team Emirates
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),69,MOLARD Rudy,3:07:44,Groupama - FDJ
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),70,ALBANESE Vincenzo,3:10:05,EOLO-Kometa
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),71,BERWICK Sebastian,3:11:47,Israel - Premier Tech
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),72,PUCCIO Salvatore,3:12:08,INEOS Grenadiers
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),73,MAYRHOFER Marius,3:12:31,Team DSM
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),74,BAUDIN Alex,3:17:15,AG2R Citroën Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),75,SÜTTERLIN Jasha,3:20:13,Bahrain - Victorious
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),76,GLOAG Thomas,3:20:18,Jumbo-Visma
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),77,HEPBURN Michael,3:25:50,Team Jayco AlUla
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),78,MAESTRI Mirco,3:29:16,EOLO-Kometa
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),79,BOUET Maxime,3:30:01,Team Arkéa Samsic
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),80,ROJAS José Joaquín,3:32:20,Movistar Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),81,BAIS Davide,3:33:50,EOLO-Kometa
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),82,ACKERMANN Pascal,3:38:18,UAE Team Emirates
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),83,TOUMIRE Hugo,3:39:50,Cofidis
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),84,VACEK Karel,3:42:40,Team Corratec - Selle Italia
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),85,SBARAGLI Kristian,3:45:29,Alpecin-Deceuninck
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),86,RIES Michel,3:46:43,Team Arkéa Samsic
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),87,MULUBRHAN Henok,3:52:20,Green Project-Bardiani CSF-Faizanè
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),88,REX Laurenz,3:54:23,Intermarché - Circus - Wanty
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),89,DELETTRE Alexandre,3:55:28,Cofidis
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),90,GUERNALEC Thibault,3:56:10,Team Arkéa Samsic
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),91,LEYSEN Senne,3:57:08,Alpecin-Deceuninck
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),92,AFFINI Edoardo,3:58:46,Jumbo-Visma
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),93,STEWART Jake,3:59:18,Groupama - FDJ
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),94,WILLIAMS Stephen,3:59:55,Israel - Premier Tech
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),95,PÖSTLBERGER Lukas,4:06:05,Team Jayco AlUla
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),96,SEVILLA Diego Pablo,4:10:37,EOLO-Kometa
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),97,KIRSCH Alex,4:11:07,Trek - Segafredo
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),98,STOJNIĆ Veljko,4:22:32,Team Corratec - Selle Italia
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),99,VERGAERDE Otto,4:24:51,Trek - Segafredo
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),100,BENEDETTI Cesare,4:25:04,BORA - hansgrohe
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),101,MARCELLUSI Martin,4:25:38,Green Project-Bardiani CSF-Faizanè
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),102,KONYCHEV Alexander,4:26:35,Team Corratec - Selle Italia
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),103,MILAN Jonathan,4:29:02,Bahrain - Victorious
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),104,MÄRKL Niklas,4:30:49,Team DSM
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),105,KONOVALOVAS Ignatas,4:43:42,Groupama - FDJ
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),106,MAGLI Filippo,4:46:15,Green Project-Bardiani CSF-Faizanè
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),107,MOSCON Gianni,4:48:59,Astana Qazaqstan Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),108,STEWART Campbell,4:51:15,Team Jayco AlUla
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),109,HOOLE Daan,4:52:37,Trek - Segafredo
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),110,KANTER Max,4:52:47,Movistar Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),111,CONSONNI Simone,4:56:49,Cofidis
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),112,MARIT Arne,4:58:01,Intermarché - Circus - Wanty
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),113,LIENHARD Fabian,4:59:21,Groupama - FDJ
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),114,FIORELLI Filippo,5:00:38,Green Project-Bardiani CSF-Faizanè
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),115,QUARTERMAN Charlie,5:01:27,Team Corratec - Selle Italia
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),116,RIOU Alan,5:02:06,Team Arkéa Samsic
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),117,HVIDEBERG Jonas Iversby,5:02:12,Team DSM
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),118,GAVIRIA Fernando,5:04:38,Movistar Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),119,IACCHI Alessandro,5:06:23,Team Corratec - Selle Italia
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),120,CAVENDISH Mark,5:07:18,Astana Qazaqstan Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),121,KRIEGER Alexander,5:08:46,Alpecin-Deceuninck
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),122,ARASHIRO Yukiya,5:19:06,Bahrain - Victorious
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),123,TORRES Albert,5:19:29,Movistar Team
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),124,DAINESE Alberto,5:23:48,Team DSM
Stage 20 (ITT) | Tarvisio - Monte Lussari,27/05,(18.6k),125,DALLA VALLE Nicolas,5:26:45,Team Corratec - Selle Italia
Stage 21 | Roma - Roma,28/05,(126k),1,ROGLIČ Primož,85:29:02,Jumbo-Visma
Stage 21 | Roma - Roma,28/05,(126k),2,THOMAS Geraint,0:14,INEOS Grenadiers
Stage 21 | Roma - Roma,28/05,(126k),3,ALMEIDA João,1:15,UAE Team Emirates
Stage 21 | Roma - Roma,28/05,(126k),4,CARUSO Damiano,4:40,Bahrain - Victorious
Stage 21 | Roma - Roma,28/05,(126k),5,PINOT Thibaut,5:43,Groupama - FDJ
Stage 21 | Roma - Roma,28/05,(126k),6,ARENSMAN Thymen,6:05,INEOS Grenadiers
Stage 21 | Roma - Roma,28/05,(126k),7,DUNBAR Eddie,7:30,Team Jayco AlUla
Stage 21 | Roma - Roma,28/05,(126k),8,LEKNESSUND Andreas,7:31,Team DSM
Stage 21 | Roma - Roma,28/05,(126k),9,KÄMNA Lennard,7:46,BORA - hansgrohe
Stage 21 | Roma - Roma,28/05,(126k),10,DE PLUS Laurens,9:08,INEOS Grenadiers
Stage 21 | Roma - Roma,28/05,(126k),11,RUBIO Einer Augusto,10:43,Movistar Team
Stage 21 | Roma - Roma,28/05,(126k),12,VAN WILDER Ilan,11:58,Soudal - Quick Step
Stage 21 | Roma - Roma,28/05,(126k),13,BUITRAGO Santiago,12:21,Bahrain - Victorious
Stage 21 | Roma - Roma,28/05,(126k),14,KUSS Sepp,13:09,Jumbo-Visma
Stage 21 | Roma - Roma,28/05,(126k),15,PARET-PEINTRE Aurélien,14:13,AG2R Citroën Team
Stage 21 | Roma - Roma,28/05,(126k),16,ARMIRAIL Bruno,17:16,Groupama - FDJ
Stage 21 | Roma - Roma,28/05,(126k),17,BARGUIL Warren,24:06,Team Arkéa Samsic
Stage 21 | Roma - Roma,28/05,(126k),18,ZANA Filippo,33:22,Team Jayco AlUla
Stage 21 | Roma - Roma,28/05,(126k),19,HAIG Jack,34:46,Bahrain - Victorious
Stage 21 | Roma - Roma,28/05,(126k),20,KONRAD Patrick,37:57,BORA - hansgrohe
